FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia
1003576,Central Kenai Peninsula Farmers Market,http://www.alaskaartguild.com,,,,
1010399,Central Market York,http://Centralmarketyork.com,Central Market York,,,
1009725,Central Sarasota Farmers Market,http://www.centralsarasotafarmersmarket.com,https://www.facebook.com/CentralSarasotaFarmersMarket,,,
1000799,Centreville Farmers' Market,,https://www.facebook.com/centrevillemarket,,,
1003440,Century City Farmers Market,http://www.ccfm.com,,,,
1002943,Ceres Farmer's Market,http://www.cerespartnership.org,,,,
1010147,Cerritos Farmers Market,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,,,
1011833,Certified Arkansas Farmers Market Argenta,http://www.certifiedarkansasfarmersmarket.com,https://m.facebook.com/Argenta-Farmers-Market-110116209028051/?ref=bookmarks,,,
1001583,Certified Arkansas Farmers Market Searcy,http://www.arkansasfood.net,,,,
1004929,Certified SC Winter Farmers Market,http://www.agriculture.sc.gov,,,,
1001321,CFM at the Promenade Mall,http://www.myfarmersmarkets.com,Promenade Mall Farmers' Market,,,
1009248,CFMS Certified Farmers' Market,http://www.localharvest.org/cfms-certified-farmers-markets-of-sacramento-M45555,,,,
1000891,Chadron Farmers Market,http://www.chadron.com,,,,
1004645,Challis Community Farmers Market,,ChallisCommunityFarmersMarket,,,
1006246,Chamblee Farmers Market,http://www.chambleefarmersmarket.com,,,,
1018387,CHAMP Certified Farmer Markets - Almaden/Via Valiente Plaza,,champfarmermarkets@facebook.com,,,
1012507,Champaign County Farmers' Market,,Corner of market Street and Locust Street,,,
1019543,Champlain Islands Farmers' Market,https://champlainislandsfarmersmarket.org/,https://www.facebook.com/ChamplainIslandsFarmersMarket/,,,
1018080,Chandler Farmers Market,http://www.downtownchandler.org/farmersmarket/,https://www.facebook.com/ChandlerFarmersMarket/,https://twitter.com/DwntnChandler,,https://www.instagram.com/chandlerfarmersmarket/
1007672,Chandler Hill Farmers Market (Defiance),http://www.chandlerhillvineyards.com,,,,
1004593,Chapman Food & Fitness Festival,http://www.cchaos.org,https://www.facebook.com/groups/325905940864004/?fref=ts,,,
1002231,Chappaqua Farmers Market,http://www.chappaquafarmersmarket.org,https://www.facebook.com/ChappaquaFarmersMarket,https://twitter.com/chapaqquafarmersmarket,,
1006859,Chariton Farmer's Market,http://www.charitonchamber.com,https://www.facebook.com/pages/Chariton-Area-ChamberMain-Street/140351426003653,,,
1002644,Charleroi Farmers Market,http://www.teamcharleroi.org,,,,
1018171,Charles City Downtown Farmers Market,,https://www.facebook.com/charlescityFM/,,,
1004643,Charles R. Hegwood Farmers Market,http://www.biloxi.ms.us/pr,https://www.facebook.com/pages/-Biloxi-Farmers-Market-Charles-R-Hegwood-Farmers-Market-Biloxi-MS/168392939896442,,,
1007673,Charles Street Farmers' Market,http://www.charlesstreetfridaymarket.com,,,,
1018886,Charles Town Farmers Market,,"Charles Town Farmers Market, WV",,,
1017995,Charleston Farmers Market,,https://www.facebook.com/Charleston-Ar-Farmers-Market-1593672464260381/,,,
1018335,Charleston Farmers Market,http://CharlestonFarmersMarket.com,https://www.facebook.com/CharlestonFarmersMarket/?ref=settings,@charlestonfarms,,Instagram; @charlestonfarms
1008484,Charleston's Farmers Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2074,,,,
1005148,Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,,,,
1005149,Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,,,,
1018015,Charlestown Land Trust Farmers' Market,http://www.charlestownlandtrust.org,http://facebook.com/charlestownfarmersmarket ,,,https://charlestownfarmersmarket.wordpress.com/page/3/
1004271,Charlevoix Farmers Market,http://www.charlevoixmainstreet.org,https://www.facebook.com/CharlevoixFarmersMarket,https://twitter.com/MChrisLeese,https://www.youtube.com/watch?v=DW6QtJYCPiU,http://instagram.com/mchrisleese
1011689,Charlotte Regional Farmers Market,http://www.charlottefarmersmarket.com,https://www.facebook.com/CharlotteRegionalFarmersMarket,,,
1012019,Charlottesville City Market,http://www.charlottesville.org/departments-and-services/departments-h-z/parks-recreation-/city-market,https://www.facebook.com/CharlottesvilleCityMarket/,,,
1003164,Chateaugay Lakes Farmers' Market,http://www.adirondackfarmersmarket.com,,,,
1004201,Chatham Borough Farmers' Market,http://www.ChathamBoroughFarmersMarket.org,https://www.facebook.com/Chatham-Borough-Farmers-Market-110011434705/,,,https://www.instagram.com/chathamboroughfarmersmarket/
1005834,Chatham Farmer's Market,,https://www.Facebook.com/ChathamFarmer'sMarket,,,
1000626,Chatham Mills Farmers' Market,http://www.chathammillsfarmersmarket.com,www.facebook.com/Chatham-Mills-Farmers-Market,,,
1003729,Chatsworth Farmers Market,http://www.farmernet.com,,,,
1011537,Chattanooga Market,http://chattanoogamarket.com,https://www.facebook.com/chattamarket,https://twitter.com/chattamarket,,
1010325,Chautauqua Mall Farmer's Market,http://www.simon.com,https://www.facebook.com/chautauquamall.com,https://twitter.com/chautauquamall,www.youtube.com/chautauquamall,www.instagram.com/chautauquamall
1012273,Chazy Orchards Farm Market,http://www.chazy.com,https://www.facebook.com/ChazyOrchardsInc,,,
1004684,Cheboygan Farmers Market,http://www.msue.msu.edu/cheboygan,,,,
1006635,Cheery Street Farmers Market  - WEDNESDAY MARKET on BROOKSIDE,https://www.cherrystreetfarmersmarket.com,https://www.facebook.com/cherrystreetfarmersmarketassociation,https://twitter.com/CSFMTulsa,www.youtube.com/user/cherrystreetfarmers,http://instagram.com/cherrystreetfarmersmarket
1004463,Chelmsford Agway Winter Farmers' Market,http://chelmsfordagwayfarmersmarket.blogspot.com/,https://www.facebook.com/chelmsfordagwayfarmersmarket,https://twitter.com/chelmsfordagway,,https://www.instagram.com/chelmsfordagway/
1009812,Chelmsford Farmers' Market,,https://www.facebook.com/chelmsfordfarmersmarket,,,
1002601,Chelsea Farmers Market,http://www.chelseafarmersmkt.org,https://www.facebook.com/chelseafarmersmkt?ref=hl,,,http://www.realtimefarms.com/market/chelsea-farmers-market
1004754,Chelsea Farmers' Market,http://www.chelseafarmersmarket.org,https://www.facebook.com/chelseafarmersmarket,,,www.instagram.com/chelseafarmersmarket
1009894,Chelsea's Down to Earth Farmers Market ,http://downtoearthmarkets.com/markets?region=Manhattan&market=Chelsea+Farmers+Market,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,http://downtoearthmarkets.tumblr.com/
1005110,Cheney Farmers Market,http://www.cheneyfarmersmarket.com,,,,
1006834,Cheney Farmers Market,,https://www.facebook.com/cheneyfarmersmarket,,,
1001432,Cheraw Farmers Market,,https://www.facebook.com/CHERAWFAMERSMARKET,,,
1002353,Cherokee Street International Farmers Market,http://www.cherokeemarket.org,https://www.facebook.com/CherokeeStreetInternationalFarmersMarket,https://twitter.com/STLCherokeeMkt,,
1011055,Cherry Creek Fresh Market,http://coloradofreshmarkets.com,Colorado Fresh Markets,ColoradoFreshMarkets@COfreshmarkets,,
1005243,Cherry Hills Farmers Market,,https://www.facebook.com/pages/Cherry-Hills-Farmers-Market/271647742864400,,,
1006636,Cherry Street Farmers Market,https://www.cherrystreetfarmersmarket.com,https://www.facebook.com/cherrystreetfarmersmarketassociation,https://twitter.com/CSFMTulsa,www.youtube.com/user/cherrystreetfarmers,http://instagram.com/cherrystreetfarmersmarket
1010252,Chesaning Market off Broad,http://www.broadstreetevents.org,https://www.facebook.com/bsechesaning,,,
1005700,Chesapeake Farmers Market,,https://www.facebook.com/farmtrails,,,
1018731,Chester Farmers & Artisans Market,http://www.chestersc.org,https://www.facebook.com/CityofChesterSC/,,,
1002216,Chester Farmers Market,http://www.howard-county.com,,,,
1005339,Chester Farmers Market,http://www.chesterfarmersmarket.com/,Chester farmers Market,,,
1005515,Chester Farmers Market,http://www.chesternjfarmersmarket.org,https://www.facebook.com/pages/Chester-NJ-Farmers-Market/611841392173324,,,
1007674,Chester Sunday Farmersâ€™ Market,http://www.chestersundaymarket.com,,,,
1008606,Chesterfield County Farmers Market,,https://www.facebook.com/CFitFarmersMarket,,,
1003022,Chesterfield Farmers Market,http://www.chesterfieldfarmersmarket.blogspot.com,,,,
1004611,Chesterton's European Market,http://www.chestertonseuropeanmarket.com,,,,
1000944,Chestertown Farmer's Market,http://www.chestertownfarmersmarket.com,https://www.facebook.com/chestertownfarmersmarket,,,
1002187,Chestertown Farmers' Market,http://www.chestertown.com/market/index.php,https://www.facebook.com/ChestertownFarmersMarketMD,,,
1008483,Chestnut Hill Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/ChestnutHillFarmersMarket/,https://twitter.com/FarmtoCity,,
1002874,Cheverly Community Market,http://www.cheverlycommunitymarket.com,https://www.facebook.com/pages/Cheverly-Community-Market/341178705916835,https://twitter.com/cheverlymarket,,http://www.cheverlycommunitymarket.blogspot.com
1005302,Chew and E. Pleasant Farmers' Market,http://thefoodtrust.org/farmers-markets/market/chew-and-east-pleasant,,,,
1012146,Chewelah Farmers Market,http://www.chewelahfarmersmarket.com,Chewelah Farmers Market,,,
1010203,Cheyenne Farmers Market,http://www.calc.net,https://www.facebook.com/CheyenneFarmersMarket,,,
1009643,Cheyenne Tuesday Farmers' Market,http://www.tuesdaymarket.org,https://www.facebook.com/cheyennetuesday.farmersmarket,,,
1003524,Cheyenne Winter Farmers' Market,,https://www.facebook.com/Cheyennewintermarket,,,
1009159,Cheyenne's Road Market ,http://www.localharvest.org/cheyennes-road-market-M36408,,,,
1009499,Cheyennes Country Thangs ,http://www.cheyennescountrythangsinc.com/,,,,
1000561,Chicago Heights Corner Market,http://www.chcornermarket.com,https://www.facebook.com/pages/Chicago-Heights-Corner-Market/126181414128350,,,
1004401,Chicago Street Farmers Market,http://www.visitfoley.org,https://www.facebook.com/VisitFoley,,,
1012379,Chicago-Nettelhorst French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/Nettelhorstfrenchmarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/
1001261,Chickasha Farmers' Market,,https://www.facebook.com/ChickashaFarmersMarket,,,
1003878,Children's Hospital Farmers Market,http://www.iatp.org/minimarkets,,,,
1007752,Chilhowee Main Street Farmers' Market,http://www.mainstreetfarmersmarket.webs.com,,,,
1001763,Chilhowie Farmer's Market,http://www.chilhowie.org,,,,
1007297,Chili Farmers Market,,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/212219902247327,,,
1001701,Chillicothe Farmers Market,,https://www.facebook.com/chillicothefarmersmarketmo?ref=hl,,,
1010226,Chillicothe Farmers' Market Association,http://www.chillicothefarmersmarket.org,https://www.facebook.com/#!/ChillicotheFarmersMarket,,,
1018585,Chimacum Farmers Market,http://jcfmarkets.org/,https://www.facebook.com/PortTownsendFarmersMarket/,,,
1009284,Chimney Rock Farms ,http://www.chimneyrockfarms.com/,,,,
1019104,China Grove Farmers Market,,https://www.facebook.com/chinagrovefarmersmarket/,,,
1000877,Chincoteague Island Farmers Market,http://www.chincoteagueculturalalliance.org,,,,
1000316,Chino Valley Farmers Market,http://prescottfarmersmarket.org/,https://www.facebook.com/prescottfarmersmarket,https://twitter.com/prescottfarmers,,http://instagram.com/prescottfarmersmarket
1008409,Chippewa Falls Farmers Market,http://www.chippewafallsmainst.org/Farmers_Market.html,,,,
1009309,Chippewa Farmers' Market ,http://www.localharvest.org/chippewa-farmers-market-M57814,,,,
1000886,Chisago City Farmers Market,http://www.chisagocityfarmersmarket.com,https://www.facebook.com/chisagocityfarmersmarket,https://twitter.com/ChisagoCFarmersMkt,https://instagram.com/ChisagoCityFarmersMarket/,
1010704,Christian County Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=584,,,,
1011161,Christiansburg Farmers Market,http://www.christiansburg.org/farmersmarket,http://www.facebook.com/ChristiansburgFarmersMarket,,,
1000578,Chubbuck Farmers Market,http://www.chubbuckfarmersmarket.com,,,,
1004650,Chula Vista Otay Ranch Certified Farmers Market,http://www.otayranchtowncenter.com,,,,
1012610,Church + Main Market,http://churchmain.com,,,,
1004360,Church Street Farmers' Market,,com/groups/CSFarmersMarket,,,
1018809,Cibolo Grange Farmers & Artisans Market,,https://www.facebook.com/CiboloGrangeFarmersMarket/,,,
1001334,Circle Square Commons Farmers' Market,http://www.circlesquarecommonsfarmersmarket.com,,,,
1019141,City Center Farmers Market,,citycenterfarmersmarket,,,
1009474,City Farmers' Market Fair Haven ,http://www.cityseed.org/,,,,
1001485,City Hall Farmers Market,http://www.houstontx.gov/specialevents/,,,,
1000067,City Hall Park Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1005250,City Hall Parking Lot Deck (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,
1004051,City Hall Plaza Farmer's Market,http://www.downtownnashua.org/?page_id=58,,,,
1010123,City Heights Certified Farmers Market,http://www.sdfarmbureau.org,https://www.facebook.com/CityHeightsFarmersMarket,,,
1018577,City Market,http://www.citymarketbc.com,www.facebook.com/citymarketbc,,,www.instagram.com/citymarketbc
1000246,City Market,http://www.webrewstarbucks.com/CityMarket.html,,,,
1011386,City Market - Kansas City - Winter Market,http://www.thecitymarket.org,https://www.facebook.com/TheCityMarketKansasCity/,https://twitter.com/TheCityMarketKC,,
1012712,City Market Kansas City- Year-round,http://thecitymarket.org,https://www.facebook.com/TheCityMarketKansasCity/,https://twitter.com/TheCityMarketKC,https://www.youtube.com/user/citymarketkansascity,
1004302,City of Albertville Farmers Market,http://www.cityofalbertville.com,,,,
1008616,City of Barnwell Farmers' Market,http://www.cityofbarnwell.com,https://www.facebook.com/pages/City-of-Barnwell-Parks-Recreation-Department/210794655667183,,,
1010079,City of Evans Farmers Market,http://www.evanscolorado.gov,https://www.facebook.com/cityofevans,,,
1012088,City of Everett Farmers Market ,http://Www.cityofeverett.com,,,,
1009000,City of Galax Farmers Market,http://www.galaxfarmersmarket.com,https://www.facebook.com/pages/Galax-Farmers-Market/436987119716502,,,
1005719,City of Grand Blanc Farmers Market,http://www.cityofgrandblanc.com/NewsEvents/FarmersMarket/tabid/5439/Default.aspx,https://www.facebook.com/grandblanc.farmersmarket,https://twitter.com/GBFarmersMarket,,
1001680,City of Grayling Farm Market,http://www.cityofgrayling.org,,,,
1001681,City of Grayling Farm Market,http://www.cityofgrayling.org,,,,
1008416,City of Holyoke Farmers' Market,,https://www.facebook.com/HolyokeFarmersMarket,https://twitter.com/holyokemarket,,Instagram @holyokemarket
1005491,City of Lake Forest Farmers Market,http://www.cityoflakeforest.com,,,,
1004255,City of Loveland Farmers Market,http://www.cityofloveland.org/farmersmarket,https://www.facebook.com/cityoflovelandfarmersmarket,https://twitter.com/NoCOFarmersMrkt,,
1008434,City of Manassas Farmer's Market- Saturday ,http://media.visitmanassas.org/farmersmarket,https://www.facebook.com/manassas,https://twitter.com/visitmanassas,,
1008428,City of Manassas Farmer's Market- Thursday,http://media.visitmanassas.org/farmersmarket,https://www.facebook.com/manassas,https://twitter.com/visitmanassas,,
1009719,CIty of Momence ,http://www.cityofmomence.com,https://www.facebook.com/pages/Momence-Farmers-Market/142817159068999,,,
1017956,City of North Adams Farmers' Market,http://explorenorthadams.com/item/north-adams-farmers-market/,https://www.facebook.com/NorthAdamsFarmersMarket/,,,https://www.instagram.com/northadamsfarmersmarket/
1004618,City of Otsego Farmers Market,http://www.otsegochamber.org,,,,
1010007,"City of Papillion, Farmers Market",http://www.papillionfarmersmarket.com,https://www.facebook.com/papillionfarmersmarket,,,
1000303,City of Plymouth Farmers Market,http://www.plymouthmn.gov,,,,
1018182,City of Rochester Public Market ,http://www.cityofrochester.gov/publicmarket,www.facebook.com/cityofrochesterpublicmarket,,,www.instagram.com/cityofrochesterpublicmarket
1018272,City of Sherrill Farmers Market,http://www.sherrillny.org/recreation/farmers-market/,https://www.facebook.com/CityOfSherrill/,https://twitter.com/Sherrill_NY,,
1010429,City of Union Farmers' Market,http://www.unionmissouri.org/farmersmarket,www.facebook.com/CityofUnionFarmersMarket,,,
1018290,City of warren,http://warrenfarmersmarket@cityofwarren.org,warren parks and rec,warren parks and rec,,
